,Output_gene,Input_gene,Func_sim_score,Func_assoc_terms,Pheno_sim_score,Pheno_assoc_terms,Gene_Gene_hit
169,DERL1,NHLRC1,0.35353535353535354,"['protein modification by small protein conjugation or removal', 'positive regulation of nitrogen compound metabolic process', 'protein ubiquitination', 'positive regulation of cellular protein metabolic process', 'cellular macromolecule metabolic process', 'proteasomal protein catabolic process', 'localization', 'cellular response to stress', 'cellular protein metabolic process', 'protein localization', 'response to stress', 'protein catabolic process', 'cellular macromolecule localization', 'protein modification by small protein conjugation', 'proteolysis involved in cellular protein catabolic process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification by small protein conjugation or removal', 'proteolysis', 'regulation of protein modification process', 'cellular protein localization', 'ubiquitin-dependent protein catabolic process', 'response to stimulus', 'macromolecule modification', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'macromolecule catabolic process', 'macromolecule metabolic process', 'cellular catabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'macromolecule localization', 'protein modification process', 'cellular metabolic process', 'cellular localization', 'regulation of protein ubiquitination', 'positive regulation of protein modification process', 'cellular protein catabolic process', 'positive regulation of protein modification by small protein conjugation or removal', 'positive regulation of metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'regulation of cellular process', 'response to endoplasmic reticulum stress', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'positive regulation of protein ubiquitination', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'catabolic process', 'regulation of protein metabolic process', 'positive regulation of biological process', 'organic substance catabolic process', 'modification-dependent macromolecule catabolic process', 'binding', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
162,DET1,NHLRC1,0.32098765432098764,"['protein modification by small protein conjugation or removal', 'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular protein metabolic process', 'protein ubiquitination', 'cellular macromolecule metabolic process', 'proteasomal protein catabolic process', 'cellular protein metabolic process', 'protein catabolic process', 'protein modification by small protein conjugation', 'proteolysis involved in cellular protein catabolic process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'proteolysis', 'positive regulation of cellular metabolic process', 'ubiquitin-dependent protein catabolic process', 'macromolecule modification', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'macromolecule catabolic process', 'cellular catabolic process', 'macromolecule metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cellular protein catabolic process', 'positive regulation of metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'regulation of cellular metabolic process', 'catabolic process', 'positive regulation of biological process', 'organic substance catabolic process', 'modification-dependent macromolecule catabolic process', 'binding', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'regulation of biological process', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
170,DGKA,NHLRC1,0.3282051282051282,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'response to stress', 'cellular biosynthetic process', 'organic substance biosynthetic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'biosynthetic process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
172,DGKB,NHLRC1,0.30049261083743845,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'response to stress', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
173,DGKE,NHLRC1,0.3333333333333333,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'response to stress', 'cellular biosynthetic process', 'organic substance biosynthetic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'biosynthetic process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
174,DGKG,NHLRC1,0.3177083333333333,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'response to stress', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
175,DGKH,NHLRC1,0.324468085106383,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'response to stress', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
176,DGKK,NHLRC1,0.33516483516483514,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'response to stress', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
177,DGKZ,NHLRC1,0.3142857142857143,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'localization', 'cellular protein metabolic process', 'cellular biosynthetic process', 'phosphate-containing compound metabolic process', 'response to stress', 'organic substance biosynthetic process', 'kinase activity', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'metal ion binding', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cation binding', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'biosynthetic process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
178,DIRAS3,NHLRC1,0.3333333333333333,"['phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'gene expression', 'protein metabolic process', 'regulation of protein modification process', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'regulation of gene expression', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'transferase activity', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'regulation of protein kinase activity', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'organonitrogen compound metabolic process', 'primary metabolic process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
171,DNAJC10,NHLRC1,0.30256410256410254,"['regulation of phosphorylation', 'cellular macromolecule metabolic process', 'proteasomal protein catabolic process', 'cellular response to stress', 'cellular protein metabolic process', 'phosphate-containing compound metabolic process', 'response to stress', 'oxidation-reduction process', 'protein catabolic process', 'proteolysis involved in cellular protein catabolic process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'proteolysis', 'regulation of protein modification process', 'ubiquitin-dependent protein catabolic process', 'response to stimulus', 'macromolecule modification', 'catalytic activity', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'phosphorylation', 'regulation of phosphorus metabolic process', 'macromolecule metabolic process', 'macromolecule catabolic process', 'cellular catabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'cellular protein catabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'regulation of cellular process', 'response to endoplasmic reticulum stress', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'catabolic process', 'organic substance catabolic process', 'modification-dependent macromolecule catabolic process', 'regulation of phosphate metabolic process', 'binding', 'organonitrogen compound metabolic process', 'primary metabolic process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
151,DOCK3,NHLRC1,0.3431952662721893,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
159,DOK7,NHLRC1,0.3684210526315789,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'macromolecule modification', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
273,DUSP11,EPM2A,,,,,1.0
259,DUSP3,EPM2A,,,,,1.0
143,DUSP5,NHLRC1,0.327683615819209,"['positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'protein metabolic process', 'positive regulation of cellular metabolic process', 'regulation of protein modification process', 'macromolecule modification', 'response to stimulus', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
221,DVL2,NHLRC1,,,,,1.0
163,COMMD1,NHLRC1,0.3278008298755187,"['protein modification by small protein conjugation or removal', 'positive regulation of nitrogen compound metabolic process', 'protein ubiquitination', 'positive regulation of cellular protein metabolic process', 'regulation of protein localization', 'cellular macromolecule metabolic process', 'proteasomal protein catabolic process', 'localization', 'cellular protein metabolic process', 'protein localization', 'cellular biosynthetic process', 'organic substance biosynthetic process', 'protein catabolic process', 'cellular macromolecule localization', 'protein modification by small protein conjugation', 'proteolysis involved in cellular protein catabolic process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'gene expression', 'positive regulation of cellular metabolic process', 'macromolecule biosynthetic process', 'protein metabolic process', 'regulation of protein modification by small protein conjugation or removal', 'proteolysis', 'regulation of protein modification process', 'ubiquitin-dependent protein catabolic process', 'regulation of cellular protein localization', 'cellular protein localization', 'metal ion binding', 'macromolecule modification', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'cellular macromolecule biosynthetic process', 'macromolecule catabolic process', 'macromolecule metabolic process', 'cellular catabolic process', 'regulation of gene expression', 'cellular macromolecule catabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'macromolecule localization', 'protein modification process', 'cation binding', 'regulation of localization', 'regulation of protein ubiquitination', 'cellular metabolic process', 'cellular localization', 'positive regulation of protein modification process', 'cellular protein catabolic process', 'positive regulation of protein modification by small protein conjugation or removal', 'positive regulation of metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'positive regulation of protein ubiquitination', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'catabolic process', 'regulation of protein metabolic process', 'regulation of cellular localization', 'positive regulation of biological process', 'organic substance catabolic process', 'biosynthetic process', 'modification-dependent macromolecule catabolic process', 'binding', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'ion binding', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'regulation of biological process', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
161,CNPPD1,NHLRC1,0.32867132867132864,"['phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular protein metabolic process', 'kinase activity', 'phosphate-containing compound metabolic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'regulation of molecular function', 'regulation of protein modification process', 'macromolecule modification', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'transferase activity', 'regulation of cellular process', 'protein kinase activity', 'cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of protein kinase activity', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'organonitrogen compound metabolic process', 'primary metabolic process', 'regulation of primary metabolic process', 'regulation of biological process', 'regulation of protein phosphorylation', 'protein phosphorylation', 'protein binding', 'metabolic process', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
62,CLSPN,NHLRC1,0.3087557603686636,"['protein modification by small protein conjugation or removal', 'positive regulation of nitrogen compound metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'positive regulation of cellular protein metabolic process', 'catalytic activity, acting on a protein', 'cellular macromolecule metabolic process', 'cellular response to stress', 'cellular protein metabolic process', 'cellular biosynthetic process', 'phosphate-containing compound metabolic process', 'response to stress', 'organic substance biosynthetic process', 'kinase activity', 'regulation of macromolecule metabolic process', 'regulation of molecular function', 'macromolecule biosynthetic process', 'positive regulation of cellular metabolic process', 'protein metabolic process', 'proteolysis', 'regulation of protein modification process', 'macromolecule modification', 'response to stimulus', 'cellular macromolecule biosynthetic process', 'catalytic activity', 'phosphorylation', 'regulation of phosphorus metabolic process', 'regulation of transferase activity', 'macromolecule metabolic process', 'biological regulation', 'nitrogen compound metabolic process', 'protein modification process', 'cellular metabolic process', 'positive regulation of protein modification process', 'transferase activity', 'positive regulation of metabolic process', 'cellular process', 'protein kinase activity', 'regulation of cellular process', 'regulation of nitrogen compound metabolic process', 'cellular protein modification process', 'regulation of catalytic activity', 'phosphorus metabolic process', 'regulation of cellular metabolic process', 'positive regulation of protein metabolic process', 'regulation of protein metabolic process', 'regulation of protein kinase activity', 'positive regulation of biological process', 'biosynthetic process', 'regulation of phosphate metabolic process', 'binding', 'transferase activity, transferring phosphorus-containing groups', 'regulation of kinase activity', 'positive regulation of macromolecule metabolic process', 'organonitrogen compound metabolic process', 'primary metabolic process', 'positive regulation of cellular process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'regulation of biological process', 'protein phosphorylation', 'regulation of protein phosphorylation', 'metabolic process', 'protein binding', 'organic substance metabolic process', 'regulation of cellular protein metabolic process', 'regulation of metabolic process']",,,
