,Output_gene,Input_gene,Func_sim_score,Func_assoc_terms,Pheno_sim_score,Pheno_assoc_terms,Gene_Gene_hit
264,COX5A,EPM2A,,,,,1.0
142,DAZAP2,NHLRC1,0.345679012345679,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'protein binding', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'protein kinase activity', 'positive regulation of protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
134,DBF4,NHLRC1,0.3575418994413408,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'protein binding', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'cellular macromolecule biosynthetic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'biosynthetic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'regulation of cellular protein metabolic process', 'cation binding', 'phosphorus metabolic process', 'regulation of molecular function', 'cellular biosynthetic process', 'kinase activity', 'macromolecule biosynthetic process', 'regulation of biological process', 'cellular protein metabolic process', 'protein kinase activity', 'positive regulation of protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'ion binding', 'metal ion binding', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
143,DBNDD2,NHLRC1,0.31543624161073824,"['cellular macromolecule metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'organic substance metabolic process', 'regulation of primary metabolic process', 'regulation of protein modification process', 'metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of phosphate metabolic process', 'regulation of cellular process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'protein metabolic process', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'biological regulation', 'transferase activity', 'cellular process', 'regulation of transferase activity', 'binding', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'protein kinase activity', 'phosphorylation', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'protein binding']",,,
145,DERL1,NHLRC1,0.35353535353535354,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'localization', 'regulation of nitrogen compound metabolic process', 'positive regulation of macromolecule metabolic process', 'cellular catabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'protein modification by small protein conjugation or removal', 'proteasomal protein catabolic process', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'nitrogen compound metabolic process', 'cellular metabolic process', 'positive regulation of protein ubiquitination', 'cellular protein localization', 'cellular protein catabolic process', 'protein catabolic process', 'cellular protein modification process', 'regulation of cellular process', 'organonitrogen compound catabolic process', 'cellular localization', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'macromolecule modification', 'positive regulation of protein modification by small protein conjugation or removal', 'primary metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'protein localization', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'catabolic process', 'regulation of protein modification by small protein conjugation or removal', 'positive regulation of cellular metabolic process', 'modification-dependent protein catabolic process', 'regulation of protein ubiquitination', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'positive regulation of nitrogen compound metabolic process', 'proteolysis', 'protein modification process', 'regulation of metabolic process', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'response to endoplasmic reticulum stress', 'regulation of molecular function', 'protein ubiquitination', 'macromolecule localization', 'modification-dependent macromolecule catabolic process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'organic substance catabolic process', 'response to stress', 'cellular macromolecule localization', 'regulation of biological process', 'cellular protein metabolic process', 'protein modification by small protein conjugation', 'cellular response to stress', 'ubiquitin-dependent protein catabolic process', 'organonitrogen compound metabolic process', 'protein binding']",,,
146,DET1,NHLRC1,0.32098765432098764,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'protein binding', 'regulation of protein metabolic process', 'regulation of nitrogen compound metabolic process', 'cellular catabolic process', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of primary metabolic process', 'protein modification by small protein conjugation or removal', 'positive regulation of biological process', 'proteasomal protein catabolic process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'ubiquitin-dependent protein catabolic process', 'cellular protein catabolic process', 'protein catabolic process', 'cellular protein modification process', 'regulation of cellular process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'macromolecule modification', 'primary metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'proteasome-mediated ubiquitin-dependent protein catabolic process', 'catabolic process', 'positive regulation of cellular metabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'binding', 'positive regulation of cellular protein metabolic process', 'proteolysis', 'protein modification process', 'regulation of metabolic process', 'macromolecule metabolic process', 'regulation of cellular protein metabolic process', 'protein ubiquitination', 'modification-dependent macromolecule catabolic process', 'regulation of biological process', 'proteolysis involved in cellular protein catabolic process', 'positive regulation of protein metabolic process', 'organic substance catabolic process', 'cellular protein metabolic process', 'protein modification by small protein conjugation', 'nitrogen compound metabolic process', 'organonitrogen compound metabolic process', 'positive regulation of nitrogen compound metabolic process']",,,
147,DGKA,NHLRC1,0.3282051282051282,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'biosynthetic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cation binding', 'phosphorus metabolic process', 'regulation of molecular function', 'cellular biosynthetic process', 'kinase activity', 'regulation of biological process', 'response to stress', 'protein kinase activity', 'positive regulation of protein metabolic process', 'cellular protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'ion binding', 'metal ion binding', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
148,DGKB,NHLRC1,0.30049261083743845,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cation binding', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'response to stress', 'positive regulation of protein metabolic process', 'protein kinase activity', 'cellular protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'ion binding', 'metal ion binding', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
150,DGKG,NHLRC1,0.3177083333333333,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cation binding', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'response to stress', 'protein kinase activity', 'positive regulation of protein metabolic process', 'cellular protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'ion binding', 'metal ion binding', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
138,CNPPD1,NHLRC1,0.32867132867132864,"['cellular macromolecule metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'organic substance metabolic process', 'regulation of primary metabolic process', 'regulation of protein modification process', 'metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'regulation of phosphorylation', 'protein metabolic process', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'biological regulation', 'transferase activity', 'cellular process', 'regulation of transferase activity', 'binding', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'protein kinase activity', 'phosphorylation', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'protein binding']",,,
151,DGKH,NHLRC1,0.324468085106383,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cation binding', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'response to stress', 'protein kinase activity', 'positive regulation of protein metabolic process', 'cellular protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'ion binding', 'metal ion binding', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
152,DGKK,NHLRC1,0.33516483516483514,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cation binding', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'response to stress', 'protein kinase activity', 'positive regulation of protein metabolic process', 'cellular protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'ion binding', 'metal ion binding', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
174,DGKZ,NHLRC1,0.3142857142857143,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'localization', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'biosynthetic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'positive regulation of nitrogen compound metabolic process', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'organic substance biosynthetic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'cation binding', 'phosphorus metabolic process', 'regulation of molecular function', 'cellular biosynthetic process', 'kinase activity', 'regulation of biological process', 'response to stress', 'positive regulation of protein metabolic process', 'protein kinase activity', 'cellular protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'ion binding', 'metal ion binding', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'protein binding']",,,
175,DIRAS3,NHLRC1,0.3333333333333333,"['cellular macromolecule metabolic process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'organic substance metabolic process', 'regulation of primary metabolic process', 'regulation of protein modification process', 'cellular response to stimulus', 'metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'biological regulation', 'transferase activity', 'regulation of gene expression', 'cellular process', 'regulation of transferase activity', 'binding', 'regulation of catalytic activity', 'gene expression', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'protein kinase activity', 'phosphorylation', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'protein binding']",,,
176,DNAJC10,NHLRC1,0.30256410256410254,"['cellular macromolecule metabolic process', 'regulation of cellular metabolic process', 'macromolecule catabolic process', 'protein binding', 'regulation of protein metabolic process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'cellular catabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'proteasomal protein catabolic process', 'metabolic process', 'cellular metabolic process', 'oxidation-reduction process', 'regulation of phosphorus metabolic process', 'ubiquitin-dependent protein catabolic process', 'cellular protein catabolic process', 'protein catabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'organonitrogen compound catabolic process', 'regulation of macromolecule metabolic process', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'cellular macromolecule catabolic process', 'biological regulation', 'catabolic process', 'modification-dependent protein catabolic process', 'cellular process', 'binding', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'proteolysis', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'response to endoplasmic reticulum stress', 'phosphorus metabolic process', 'regulation of molecular function', 'regulation of biological process', 'modification-dependent macromolecule catabolic process', 'response to stress', 'proteolysis involved in cellular protein catabolic process', 'organic substance catabolic process', 'cellular protein metabolic process', 'phosphorylation', 'cellular response to stress', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'proteasome-mediated ubiquitin-dependent protein catabolic process']",,,
197,DOCK3,NHLRC1,0.3431952662721893,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'protein binding', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'positive regulation of biological process', 'positive regulation of metabolic process', 'metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'protein kinase activity', 'positive regulation of protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
199,DOK7,NHLRC1,0.3684210526315789,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'protein binding', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'macromolecule modification', 'catalytic activity', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'protein kinase activity', 'positive regulation of protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'positive regulation of nitrogen compound metabolic process']",,,
271,DUSP11,EPM2A,,,,,1.0
257,DUSP3,EPM2A,,,,,1.0
200,DUSP5,NHLRC1,0.327683615819209,"['cellular macromolecule metabolic process', 'positive regulation of cellular process', 'regulation of cellular metabolic process', 'regulation of protein metabolic process', 'positive regulation of protein modification process', 'phosphate-containing compound metabolic process', 'regulation of nitrogen compound metabolic process', 'regulation of protein kinase activity', 'positive regulation of macromolecule metabolic process', 'organic substance metabolic process', 'regulation of protein modification process', 'regulation of primary metabolic process', 'cellular response to stimulus', 'positive regulation of biological process', 'metabolic process', 'positive regulation of metabolic process', 'cellular metabolic process', 'transferase activity, transferring phosphorus-containing groups', 'regulation of phosphorus metabolic process', 'cellular protein modification process', 'regulation of cellular process', 'regulation of phosphate metabolic process', 'regulation of macromolecule metabolic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein metabolic process', 'regulation of phosphorylation', 'catalytic activity', 'macromolecule modification', 'primary metabolic process', 'biological regulation', 'transferase activity', 'positive regulation of cellular metabolic process', 'cellular process', 'regulation of transferase activity', 'binding', 'positive regulation of cellular protein metabolic process', 'regulation of catalytic activity', 'positive regulation of nitrogen compound metabolic process', 'organonitrogen compound metabolic process', 'protein modification process', 'regulation of metabolic process', 'protein phosphorylation', 'macromolecule metabolic process', 'response to stimulus', 'regulation of cellular protein metabolic process', 'phosphorus metabolic process', 'regulation of molecular function', 'kinase activity', 'regulation of biological process', 'cellular protein metabolic process', 'protein kinase activity', 'positive regulation of protein metabolic process', 'phosphorylation', 'regulation of kinase activity', 'nitrogen compound metabolic process', 'regulation of protein phosphorylation', 'catalytic activity, acting on a protein', 'protein binding']",,,
