drug_concept_id,personCnt,concept_name
19004032,107,mycophenolate mofetil 500 MG Injection [Cellcept]
735979,107,Risperidone
1305085,107,Methotrexate 5 MG Oral Tablet
19135354,107,Amoxicillin 250 MG / clavulanate potassium 125 MG Oral Tablet [Augmentin 250-mg]
19122871,107,Benzoyl Peroxide 0.0275 MG/MG Topical Gel
1742253,107,Levofloxacin
19133313,107,1.2 ML Plerixafor 20 MG/ML Injection [Mozobil]
1395058,107,Chlorthalidone
42873518,107,trolamine salicylate 0.01 MG/MG Transdermal Patch
40224944,107,Glycopyrrolate 0.2 MG/ML Oral Solution
19022703,107,Benzoyl Peroxide 25 MG/ML Topical Lotion
42800719,107,Esomeprazole 1 MG/ML Oral Suspension
42707567,107,Phenylephrine Hydrochloride 5 MG/ML Nasal Spray [Neo-Synephrine]
1383988,107,Isosorbide Dinitrate 40 MG Extended Release Oral Tablet
40160998,106,1 ML Enoxaparin sodium 150 MG/ML Prefilled Syringe [Lovenox]
19075848,106,Corticotropin 80 UNT/ML Injectable Solution
19132563,106,24 HR venlafaxine 75 MG Extended Release Oral Tablet
19073613,106,Ascorbic Acid 50 MG/ML Oral Solution
1363389,106,sorafenib 200 MG Oral Tablet
712621,106,ziprasidone 60 MG Oral Capsule
19074933,106,cefpodoxime 20 MG/ML Oral Suspension
19057735,106,Betamethasone 0.5 MG/ML Topical Lotion
40221769,106,Codeine Phosphate 2 MG/ML / Guaifenesin 60 MG/ML Oral Solution
750142,106,Ethosuximide 50 MG/ML Oral Solution
19106229,105,clobazam 5 MG Oral Tablet
42873673,105,12 HR Guaifenesin 600 MG / Pseudoephedrine Hydrochloride 60 MG Extended Release Oral Tablet
1738579,105,doxycycline hyclate 20 MG Oral Tablet
40224932,105,"Estrogens, Conjugated (USP) 0.3 MG / medroxyprogesterone acetate 1.5 MG Oral Tablet"
19074698,105,Carbamazepine 400 MG 12 hour Extended Release Tablet [Tegretol XR]
19026256,105,"Estrogens, Conjugated (USP) 1.25 MG Oral Tablet [Premarin]"
703246,105,24 HR paliperidone 3 MG Extended Release Oral Tablet
40243864,105,Fluocinolone Acetonide 0.1 MG/ML Otic Solution
19113342,105,Eszopiclone 2 MG Oral Tablet [Lunesta]
19028159,105,phenol 14 MG/ML Topical Spray
43011872,104,"1 ML heparin sodium, porcine 1 UNT/ML Prefilled Syringe"
1311445,104,Dactinomycin 0.5 MG Injection
1551983,104,Fenofibrate 48 MG Oral Tablet [Tricor]
19028684,104,Cyclosporine 50 MG Oral Capsule
40224936,104,"Estrogens, Conjugated (USP) 0.625 MG / medroxyprogesterone acetate 2.5 MG Oral Tablet"
1361859,104,Nitroglycerin 0.02 MG/MG Topical Ointment
19076329,104,Glucose 50 MG/ML / Potassium Chloride 0.04 MEQ/ML Injectable Solution
985782,104,Ketoconazole 0.02 MG/MG Topical Gel
40169948,104,Morphine Sulfate 20 MG Extended Release Oral Capsule
40166123,104,24 HR Guanfacine 2 MG Extended Release Oral Tablet
1000560,104,Ondansetron
40173924,104,"sennosides, USP 600 MG Oral Tablet"
19074063,104,Benzocaine 200 MG/ML Mucous Membrane Topical Solution
19133212,104,nebivolol 20 MG Oral Tablet
1310359,103,Lutein 20 MG Oral Capsule
935418,103,Benzocaine 50 MG/ML / resorcinol 20 MG/ML Vaginal Cream
40238423,103,Nefazodone hydrochloride 200 MG Oral Tablet
19074935,103,cefpodoxime 10 MG/ML Oral Suspension
704972,103,10 ML Methocarbamol 100 MG/ML Injection
40222446,103,denosumab 60 MG/ML Injectable Solution
904460,103,Esomeprazole 20 MG Injection
722425,103,Interferon beta-1a 0.03 MG Injection
1760618,103,Quinine 325 MG Oral Capsule
40225989,103,Buprenorphine 2 MG / Naloxone 0.5 MG Oral Strip
19067300,103,Carbidopa 25 MG Oral Tablet
40173833,103,Chlordiazepoxide Hydrochloride 50 MG/ML Injectable Solution
19033350,103,Triiodothyronine 0.025 MG Oral Tablet [Cytomel]
19065363,103,Milk thistle extract 175 MG Oral Capsule
19019280,103,Neostigmine Methylsulfate 0.25 MG/ML Injectable Solution
19061194,103,Ribavirin 200 MG Oral Tablet
19075422,103,Clarithromycin 50 MG/ML Oral Suspension
19132201,103,Benzocaine 50 MG/ML Mucosal Spray
1797513,103,Ciprofloxacin
19087317,103,Lanolin
1551894,102,Pravastatin 10 MG Oral Tablet
752094,102,Prochlorperazine 5 MG Rectal Suppository
19127021,102,24 HR rivastigmine 0.396 MG/HR Transdermal Patch
43011807,102,Phentolamine Mesylate 5 MG/ML Injectable Solution
19058191,102,5 ML pegaspargase 750 UNT/ML Injection
40025619,102,Cholestyramine 444 MG/ML Oral Solution
713853,101,ropinirole 2 MG Oral Tablet
917011,101,Benzocaine 0.1 MG/MG Oral Gel
836739,101,Temazepam 22.5 MG Oral Capsule
19126598,101,Risperidone 37.5 MG Injection [Risperdal]
40227601,101,Acetaminophen 300 MG / Oxycodone Hydrochloride 7.5 MG Oral Tablet
19112924,101,Palifermin 6.25 MG Injection
778357,101,Imipramine Hydrochloride 10 MG Oral Tablet
40010354,101,Beclomethasone 0.042 MG/ACTUAT Nasal Inhalant [Beconase]
19103148,101,Doxercalciferol 0.0005 MG Oral Capsule
1551927,101,Fenofibrate 130 MG Oral Capsule
1369968,101,6-Aminocaproic Acid 1000 MG Oral Tablet
19036660,101,Sotalol 80 MG Oral Tablet [Betapace]
42708166,101,24 HR Metformin hydrochloride 1000 MG / sitagliptin 100 MG Extended Release Oral Tablet
1840298,100,NULL
40235276,100,24 HR Methylphenidate Hydrochloride 30 MG Extended Release Oral Capsule
19131485,100,Amoxicillin 775 MG Extended Release Oral Tablet
40164919,100,Metformin hydrochloride 500 MG / rosiglitazone 4 MG Oral Tablet
19124109,100,Glucose 50 MG/ML / Potassium Chloride 0.01 MEQ/ML / Sodium Chloride 0.0769 MEQ/ML Injectable Solution
40162695,100,Amitriptyline Hydrochloride 150 MG Oral Tablet
755695,100,Fluoxetine
1127987,100,Acetaminophen 80 MG/ML Oral Solution
40223173,99,Acebutolol Hydrochloride 400 MG Oral Capsule
19037423,99,torsemide 10 MG Oral Tablet [Demadex]
974702,99,candesartan cilexetil 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet
40222061,99,Bupropion Hydrochloride 100 MG Oral Tablet [Wellbutrin]
19040326,99,felbamate 600 MG Oral Tablet [Felbatol]
19128221,99,24 HR rivastigmine 0.192 MG/HR Transdermal Patch [Exelon]
718758,99,Nicotine 4 MG Oral Lozenge
1337103,99,ambrisentan 5 MG Oral Tablet
1189772,99,rofecoxib 5 MG/ML Oral Suspension
19067927,99,Vitamin E 1000 UNT Oral Capsule
19077580,99,Gentamicin Sulfate (USP) 0.003 MG/MG Ophthalmic Ointment
996416,99,Finasteride
42709283,99,Ethacrynic Acid 25 MG Oral Tablet [Edecrin]
40162468,99,Acetaminophen 500 MG / Hydrocodone Bitartrate 2.5 MG Oral Tablet
40163944,99,0.4 ML Fondaparinux sodium 12.5 MG/ML Prefilled Syringe
1177824,99,Ibuprofen 10 MG/ML Injectable Solution
19019118,99,Lymphocyte immune globulin 50 MG/ML Injectable Solution
19058279,99,Purified Protein Derivative of Tuberculin 50 UNT/ML Injectable Solution
797440,99,gabapentin 400 MG Oral Tablet
947421,99,tazarotene 0.0005 MG/MG Topical Gel
40057243,99,flunisolide 0.25 MG/ACTUAT Inhalant Solution
40244132,99,Benzocaine 4 MG/ML / Docusate Sodium 56.6 MG/ML Enema [Enemeez Plus]
40224552,98,Sulfacetamide Sodium 0.1 MG/MG Ophthalmic Ointment
40167439,98,buspirone hydrochloride 30 MG Oral Tablet
40168407,98,12.5 ML sildenafil 0.8 MG/ML Injection
984235,98,Isotretinoin 10 MG Oral Capsule
19075608,98,Clozapine 200 MG Oral Tablet
40145286,98,Acetaminophen 33.3 MG/ML / Hydrocodone 0.5 MG/ML Oral Solution [Lortab]
19036514,98,Nitrofurantoin 5 MG/ML Oral Suspension [Furadantin]
733524,98,rivastigmine 1.5 MG Oral Capsule [Exelon]
19102502,98,imatinib 400 MG Oral Tablet
40169991,98,Morphine Sulfate 30 MG Oral Capsule
1763204,98,Rifampin
19123704,98,L-METHYLFOLATE 7.5 MG Oral Tablet
906780,98,Metoclopramide
705103,98,lamotrigine
19025175,98,Captopril 12.5 MG Oral Tablet [Capoten]
40243866,98,Fluocinolone Acetonide 0.1 MG/ML Topical Cream
907206,98,Urea 0.4 MG/MG Topical Gel
40182177,98,homatropine methylbromide 0.3 MG/ML / Hydrocodone Bitartrate 1 MG/ML Oral Solution [Hydromet]
40243449,97,Atropine Sulfate 10 MG/ML Ophthalmic Solution [Atropisol]
1125320,97,Acetaminophen 325 MG / butalbital 50 MG Oral Tablet
705160,97,lamotrigine 25 MG Chewable Tablet
1707475,97,24 HR Metronidazole 750 MG Extended Release Oral Tablet
19126487,97,hepatitis B immune globulin 312 UNT/ML Injectable Solution [HepaGam B]
19134070,97,testosterone cypionate 200 MG/ML Injectable Solution
1757803,97,Ganciclovir
778476,97,tizanidine 4 MG Oral Tablet [Zanaflex]
19080829,97,100 ML Tobramycin 0.8 MG/ML Injection
40238435,97,Nefazodone hydrochloride 50 MG Oral Tablet
40169877,97,Morphine Sulfate 0.5 MG/ML Injectable Solution
1195496,96,Etodolac 200 MG Oral Capsule
40239181,96,Famotidine 26.6 MG / Ibuprofen 800 MG Oral Tablet
19071256,96,Somatropin 8.8 MG/ML Injectable Solution
1717327,96,Ampicillin
40173606,96,Alendronic acid 70 MG / Cholecalciferol 2800 UNT Oral Tablet
40233999,96,Triamcinolone Acetonide 0.25 MG/ML Topical Lotion
40163642,96,lisdexamfetamine dimesylate 40 MG Oral Capsule
920293,96,Nitrofurantoin
19077247,96,Fentanyl 0.1 MG Oral Lozenge
40180096,96,1 ML Promethazine Hydrochloride 50 MG/ML Injection
19035710,96,Calcium Carbonate 1000 MG Oral Tablet
1703654,95,Itraconazole 10 MG/ML Oral Solution [Sporanox]
1333361,95,10 ML Busulfan 6 MG/ML Injection
722157,95,Paroxetine Hydrochloride 37.5 MG Extended Release Oral Tablet
903711,95,Tretinoin 0.00025 MG/MG Topical Gel
19063764,95,Vigabatrin 50 MG/ML Oral Solution
43011962,95,"heparin sodium, porcine 10000 UNT/ML Injectable Solution"
19028377,95,Iodine 50 MG/ML / Potassium Iodide 100 MG/ML Oral Solution
1759877,95,Amoxicillin 400 MG / Clavulanate 57 MG Chewable Tablet
40163646,95,lisdexamfetamine dimesylate 50 MG Oral Capsule
19023097,95,Salicylic Acid 167 MG/ML Topical Solution
19035444,94,Ribavirin 20 MG/ML Inhalant Solution [Virazole]
19074333,94,brimonidine 2 MG/ML Ophthalmic Solution
19071337,94,Ferrous fumarate 324 MG Oral Tablet
19076621,94,Dipyridamole 5 MG/ML Injectable Solution
1836975,94,Tetracycline 500 MG Oral Tablet
19047693,94,sildenafil 50 MG Oral Tablet [Viagra]
19102169,94,Ramipril 1.25 MG Oral Tablet
950738,94,Nizatidine 15 MG/ML Oral Solution
1395599,94,Chondroitin Sulfates 200 MG / Glucosamine Sulfate 250 MG Oral Capsule
1308842,94,valsartan
1118047,94,oxaprozin 600 MG Oral Tablet
1341176,94,temozolomide 5 MG Oral Capsule
40171410,94,24 HR lamotrigine 50 MG Extended Release Enteric Coated Tablet
40237114,94,Diphenhydramine Hydrochloride 2.5 MG/ML Oral Solution [Diphenhist]
42709282,94,Ethacrynic Acid 25 MG Oral Tablet
19123382,93,abatacept 250 MG Injection
19114108,93,Citric Acid 66.8 MG/ML / sodium citrate 100 MG/ML Oral Solution [Cytra 2]
40240987,93,Leuprolide Acetate 7.5 MG/ML Injectable Suspension
19019079,93,Leucovorin 10 MG Oral Tablet
19122209,93,Amlodipine 5 MG / atorvastatin 20 MG Oral Tablet
19127051,93,24 HR rivastigmine 0.396 MG/HR Transdermal Patch [Exelon]
42873629,93,Prednisone 2 MG Delayed Release Oral Tablet
19071717,93,Didanosine 250 MG Delayed Release Oral Capsule [Videx EC]
40239531,93,Dextromethorphan Hydrobromide 4 MG/ML / Guaifenesin 80 MG/ML Oral Solution
1592085,93,Lovastatin
1362358,93,24 HR Nitroglycerin 0.6 MG/HR Transdermal Patch
943118,93,trolamine salicylate 100 MG/ML Topical Lotion
19036659,93,Tobramycin 0.003 MG/MG Ophthalmic Ointment [Tobrex]
1189698,93,eletriptan 20 MG Oral Tablet
19073214,93,Ampicillin 125 MG Injection
19133027,92,rufinamide 400 MG Oral Tablet [Banzel]
981656,92,penciclovir 10 MG/ML Topical Cream
19105755,92,Midazolam 2 MG/ML Oral Solution
1750501,92,Clarithromycin 250 MG Oral Tablet
1501492,92,thyroid (USP) 30 MG Oral Tablet
40184722,92,Loperamide Hydrochloride 2 MG / Simethicone 125 MG Oral Tablet
1037006,92,Tetrahydrocannabinol 10 MG Oral Capsule
19074972,92,ceftibuten 400 MG Oral Capsule
1717704,92,valacyclovir
40237432,92,Desipramine Hydrochloride 25 MG Oral Tablet
40165177,92,Pramipexole dihydrochloride 1 MG Oral Tablet
19079685,92,Stavudine 30 MG Oral Capsule
1863854,92,NULL
1332497,92,Amlodipine 5 MG / atorvastatin 10 MG Oral Tablet
19132845,91,20 ML lacosamide 10 MG/ML Injection [Vimpat]
19096774,91,vardenafil 20 MG Oral Tablet
19076960,91,Erythromycin 500 MG Delayed Release Oral Tablet
965713,91,Salicylic Acid 400 MG/ML Medicated Pad
40165173,91,Pramipexole dihydrochloride 0.75 MG Oral Tablet
1351144,91,coenzyme Q10 50 MG Oral Capsule
19079683,91,Stavudine 15 MG Oral Capsule
40240361,91,1 ML Leuprolide Acetate 15 MG/ML Prefilled Syringe
19042814,91,rufinamide 200 MG Oral Tablet [Banzel]
19071479,91,Didanosine 400 MG Delayed Release Oral Capsule [Videx EC]
40164514,91,Clobetasol Propionate 0.5 MG/ML Medicated Shampoo
954688,91,latanoprost
42801186,91,Tiagabine hydrochloride 4 MG Oral Tablet
19076045,91,Cyclosporine 100 MG/ML Oral Solution
42707650,91,Lurasidone Hydrochloride 20 MG Oral Tablet [Latuda]
1341269,91,Terazosin 1 MG Oral Tablet
42800300,91,12 HR Dextromethorphan Hydrobromide 30 MG / Guaifenesin 600 MG Extended Release Oral Tablet
19102538,90,darbepoetin alfa 0.5 MG/ML Injectable Solution
40166492,90,Pseudoephedrine 60 MG / Triprolidine 2.5 MG Oral Tablet [Actifed]
40165064,90,200 ML Nicardipine hydrochloride 0.1 MG/ML Injection
1395594,90,Chondroitin Sulfates 200 MG / Glucosamine 250 MG Oral Tablet
19112600,90,Cinnamon Bark 500 MG Oral Capsule
40232414,90,Diphenhydramine Hydrochloride 0.01 MG/MG Topical Gel
742189,90,atomoxetine 40 MG Oral Capsule
19058557,90,abacavir 20 MG/ML Oral Solution
1506312,90,Methylprednisolone 2 MG Oral Tablet
19076755,90,Doxycycline 50 MG Oral Tablet
19074620,90,calcium polycarbophil 625 MG Chewable Tablet
40239060,90,abiraterone acetate 250 MG Oral Tablet
1126658,90,Hydromorphone
1560278,90,Glucagon
19058101,90,2 ML Sodium Nitroprusside 25 MG/ML Injection
19123175,90,Omega-3 Acid Ethyl Esters (USP) 1000 MG Oral Capsule [Lovaza]
19102896,90,ovine digoxin immune fab 40 MG Injection [DigiFab]
1332500,90,Amlodipine 10 MG / atorvastatin 10 MG Oral Tablet
1363775,90,Fosinopril 10 MG Oral Tablet
42799472,89,100 ML Conivaptan hydrochloride 0.2 MG/ML Injection [Vaprisol]
40165269,89,selegiline hydrochloride 5 MG Oral Capsule
40066723,89,Penicillin V 50 MG/ML Oral Suspension
19072262,89,Acetic Acid 2.5 MG/ML Irrigation Solution
19077497,89,fluvastatin 20 MG Oral Capsule
19102501,89,imatinib 100 MG Oral Tablet
19019071,89,Ibuprofen 300 MG Oral Tablet
19127432,89,Amlodipine 10 MG / Olmesartan medoxomil 40 MG Oral Tablet
40224169,89,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet
733898,89,Phenelzine 15 MG Oral Tablet
40173562,89,Amikacin Sulfate 50 MG/ML Injectable Solution
40171665,89,Benazepril hydrochloride 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet
42708114,89,Tenofovir disoproxil fumarate 150 MG Oral Tablet
19123233,89,atomoxetine 80 MG Oral Capsule
43013656,89,Hydrocortisone butyrate 0.001 MG/MG Topical Ointment
19010583,89,"cyclosporine, modified 100 MG Oral Capsule [Neoral]"
19010808,89,calcipotriene 0.05 MG/ML Topical Cream [Dovonex]
42799649,89,Diphenhydramine Hydrochloride 10 MG/ML / Zinc Acetate 1 MG/ML Topical Cream
19019155,88,Methazolamide 50 MG Oral Tablet
19076626,88,Disopyramide 100 MG Oral Capsule
19018873,88,Cimetidine 200 MG Oral Tablet
19126165,88,Doxycycline Calcium 10 MG/ML Oral Suspension [Vibramycin]
40165753,88,Enalapril Maleate 1.25 MG/ML Injectable Solution [Vasotec]
19122210,88,Amlodipine 10 MG / atorvastatin 40 MG Oral Tablet
19128049,88,{21 (Ethinyl Estradiol 0.035 MG / norgestimate 0.25 MG Oral Tablet) / 7 (Inert Ingredients 1 MG Oral Tablet) } Pack [Ortho-Cyclen 28 Day]
19095164,88,Cholecalciferol
42707259,88,24 HR Bupropion Hydrochloride 450 MG Extended Release Oral Tablet
19040325,88,felbamate 400 MG Oral Tablet [Felbatol]
19076754,88,doxycycline hyclate 20 MG Oral Capsule
40163169,88,"Mineral Oil 0.425 MG/MG / Petrolatum, White 0.568 MG/MG Ophthalmic Ointment [Lacri-Lube]"
966914,87,Silver Nitrate 5 MG/ML Topical Solution
940093,87,Capsaicin 1 MG/ML Topical Cream
19024857,87,lamotrigine 25 MG Chewable Tablet [Lamictal]
40165181,87,Pramipexole dihydrochloride 1.5 MG Oral Tablet
40236089,87,hydroxyprogesterone caproate (USP) 250 MG/ML Injectable Solution [Makena]
1337104,87,ambrisentan 5 MG Oral Tablet [Letairis]
1133262,87,Buprenorphine 8 MG / Naloxone 2 MG Sublingual Tablet
902616,87,Calamine
40243324,87,Atropine Sulfate 0.01 MG/MG Ophthalmic Ointment
1140362,87,Dyphylline 6.67 MG/ML Oral Solution
19127422,87,Carisoprodol 250 MG Oral Tablet
19077735,87,Gramicidin 0.025 MG/ML / Neomycin 1.75 MG/ML / Polymyxin B 10000 UNT/ML Ophthalmic Solution
902740,87,Tobramycin 0.003 MG/MG Ophthalmic Ointment
43013066,87,clobazam 2.5 MG/ML Oral Suspension [Onfi]
19126932,87,ambrisentan 10 MG Oral Tablet [Letairis]
19129880,87,mometasone furoate 0.1 MG/ML Inhalant Powder
43014144,87,mesalamine 400 MG Delayed Release Oral Capsule
904542,87,Triamterene
19078105,87,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet
1308762,86,Vitamin B 12 2.5 MG Sublingual Tablet
903161,86,Tolnaftate 10 MG/ML Topical Spray
1301152,86,Melatonin
19068900,86,MYCOPHENOLATE
740275,86,Carbamazepine
40182097,86,halobetasol propionate 0.5 MG/ML Topical Cream
40223884,86,Miconazole Nitrate 0.0025 MG/MG / Zinc Oxide 0.15 MG/MG Topical Ointment
19020003,86,Vigabatrin 500 MG Oral Tablet
40163829,86,Diclofenac Potassium 25 MG Oral Capsule
40227809,86,Capsaicin 0.25 MG/ML / Lidocaine Hydrochloride 25 MG/ML / Menthol 100 MG/ML / methyl salicylate 250 MG/ML Topical Lotion
19023526,86,lepirudin 50 MG/ML Injectable Solution
40164881,86,Metformin hydrochloride 100 MG/ML Oral Solution
1517770,86,paricalcitol 0.002 MG Oral Capsule
19010490,85,Cyclosporine 100 MG/ML Oral Solution [Sandimmune]
19076389,85,Hydrogen
1557272,85,Alendronate
19124265,85,24 HR Doxazosin 4 MG Extended Release Oral Tablet
1844544,85,NULL
40236811,85,Chondroitin Sulfates 335 MG / Glucosamine 500 MG / methylsulfonylmethane 200 MG Oral Tablet
19077684,85,Glyburide 6 MG Oral Tablet
19098338,85,valdecoxib 10 MG Oral Tablet [Bextra]
42708153,85,Thrombin 2000 UNT/ML Topical Spray [Thrombin-JMI]
19066439,85,dalfopristin 350 MG / quinupristin 150 MG Injection
19134087,85,Amiodarone hydrochloride 300 MG Oral Tablet
710062,85,Amitriptyline
40167016,85,Colesevelam hydrochloride 31.3 MG/ML Oral Suspension
1741408,85,terbinafine 0.01 MG/MG Topical Gel
1139042,85,Acetylcysteine
1135766,84,Phenylephrine
19067885,84,Acetaminophen 300 MG / Codeine 60 MG Oral Tablet [Tylenol with Codeine #4]
40228826,84,risedronate sodium 35 MG Delayed Release Oral Tablet
19135441,84,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet
40242070,84,Dextromethorphan Hydrobromide 20 MG / Guaifenesin 400 MG Oral Tablet
1309098,84,Minoxidil 20 MG/ML Topical Solution
19135248,84,Calcium Citrate 950 MG / Vitamin D 250 UNT Oral Tablet
1351116,84,coenzyme Q10 10 MG Oral Capsule
798915,84,Clonazepam 1 MG Disintegrating Oral Tablet
19047763,84,Thalidomide 50 MG Oral Capsule [Thalomid]
40238419,84,Nefazodone hydrochloride 150 MG Oral Tablet
40164013,83,Amylases 109000 UNT / Endopeptidases 68000 UNT / Lipase 20000 UNT Delayed Release Oral Capsule
19126583,83,prednicarbate 0.001 MG/MG Topical Ointment
19096060,83,Indomethacin 1 MG/ML Injectable Solution
947707,83,podofilox 0.005 MG/MG Topical Gel
42800640,83,Cyclopentolate hydrochloride 5 MG/ML Ophthalmic Solution
1314867,83,Azacitidine 100 MG Injection
1301153,83,Melatonin 2.5 MG Oral Capsule
1314616,83,nebivolol 5 MG Oral Tablet [Bystolic]
40168549,83,Balsalazide disodium 750 MG Oral Capsule
19040969,83,Acarbose 50 MG Oral Tablet [Precose]
19127148,83,Benzoin 10 MG/ML Topical Solution
19079779,83,Tretinoin 0.0001 MG/MG Topical Gel
1552015,83,Fenofibrate 150 MG Oral Capsule
19098374,82,Methoxsalen 0.02 MG/ML Injectable Solution [Uvadex]
1136754,82,Phenylephrine 0.0025 MG/MG Rectal Suppository
19128103,82,Sodium Chloride 0.342 MEQ/ML Ophthalmic Solution
19079715,82,tazarotene 0.001 MG/MG Topical Gel
19095136,82,Dexamethasone 0.75 MG Oral Tablet
40225145,82,Oxymetazoline hydrochloride 0.25 MG/ML Nasal Solution
19019666,82,Piroxicam 20 MG Oral Capsule
530010,82,0.5 ML Haemophilus influenzae b (Ross strain) capsular polysaccharide Meningococcal Protein Conjugate Vaccine 0.265 MG/ML Injection [PedvaxHIB]
19072207,82,Acetaminophen 500 MG / Caffeine 65 MG Oral Tablet
40231142,82,Hyoscyamine Sulfate 0.125 MG Disintegrating Oral Tablet
40231374,82,Lurasidone Hydrochloride 80 MG Oral Tablet
1351781,82,Procarbazine 50 MG Oral Capsule
1129105,82,Acetaminophen 650 MG / propoxyphene napsylate 100 MG Oral Tablet
19033716,82,Famotidine 8 MG/ML Oral Suspension [Pepcid]
19123499,82,Chondroitin Sulfates 300 MG / Glucosamine 375 MG / methylsulfonylmethane 250 MG Oral Tablet
1107830,82,Loratadine
19025536,82,Theophylline 300 MG Extended Release Oral Tablet [Theodur]
40167091,81,Hydrochlorothiazide 25 MG / Metoprolol Tartrate 50 MG Oral Tablet
19075060,81,cevimeline 30 MG Oral Capsule
19023559,81,Simethicone 166 MG Oral Capsule
1350490,81,Prazosin 5 MG Oral Capsule
42799215,81,Aspirin 5.42 MG/ML / Citric Acid 16.7 MG/ML / Sodium Bicarbonate 0.38 MEQ/ML Oral Solution
43532876,81,"0.25 ML Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML / Influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML / Influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML Prefilled Syringe ["
19080157,81,mesalamine 250 MG Extended Release Oral Capsule
19076628,81,Disopyramide 150 MG Oral Capsule
705157,81,lamotrigine 50 MG Disintegrating Oral Tablet
19003084,81,Ciprofloxacin 3 MG/ML Ophthalmic Solution [Ciloxan]
19079470,81,sargramostim 0.5 MG/ML Injectable Solution
40243870,81,Fluocinolone Acetonide 0.1 MG/ML Topical Oil
19133205,81,{4 (Bisacodyl 5 MG Delayed Release Oral Tablet) / 1 (2000 ML) (POLYETHYLENE GLYCOL 3350 105 MG/ML / Potassium Chloride 0.00497 MEQ/ML / Sodium Bicarbonate 0.017 MEQ/ML / Sodium Chloride 0.0479 MEQ/ML Oral Solution [Halflytely]) } Pack [HalfLytely and Bisa
992591,81,Chlorothiazide 250 MG Oral Tablet
40223488,81,Cholecalciferol 50000 UNT Wafer
1311801,81,Daunorubicin 5 MG/ML Injectable Solution [Cerubidine]
1341238,81,Terazosin
1558496,81,cabergoline 0.5 MG Oral Tablet [Dostinex]
1189459,81,frovatriptan 2.5 MG Oral Tablet
40164152,80,Benzocaine 15 MG / Menthol 2.6 MG Oral Lozenge
915542,80,brimonidine
1344050,80,Epinephrine 1 MG/ML Nasal Solution
40226299,80,Sodium Chloride 0.0342 MEQ/ML Nasal Spray
19121303,80,nepafenac 1 MG/ML Ophthalmic Suspension
40226551,80,hydrocortisone acetate 5 MG/ML / Lidocaine Hydrochloride 30 MG/ML Rectal Cream
19036833,80,tolvaptan 30 MG Oral Tablet [Samsca]
919530,80,Amylases 16600 UNT / Endopeptidases 18800 UNT / Lipase 5000 UNT Delayed Release Oral Capsule
19023037,80,Chondroitin Sulfates 400 MG / Glucosamine hydrochloride 500 MG Oral Capsule
42874248,80,icosapent ethyl 1000 MG Oral Capsule
1636780,80,Testosterone
43013065,80,clobazam 2.5 MG/ML Oral Suspension
40235201,80,Dextromethorphan Hydrobromide 1 MG/ML Oral Solution
19102185,80,Risperidone 25 MG Injection
1300007,80,Thioguanine 40 MG Oral Tablet
1311278,80,vardenafil 10 MG Oral Tablet
19131444,80,3 ML Diazepam 0.005 MG/MG Prefilled Applicator [Diastat]
19028579,80,Mineral Oil 1000 MG/ML Enema
1154081,80,rizatriptan 5 MG Disintegrating Oral Tablet
40166055,79,sevelamer carbonate 40 MG/ML Oral Suspension
906921,79,Urea 100 MG/ML Topical Lotion
1714171,79,0.5 ML peginterferon alfa-2a 0.36 MG/ML Prefilled Syringe
40168660,79,10 ML Clonidine Hydrochloride 0.1 MG/ML Injection [Duraclon]
19011636,79,Ascorbic Acid 25 MG Chewable Tablet
42800144,79,bismuth subcitrate 140 MG / Metronidazole 125 MG / tetracycline hydrochloride 125 MG Oral Capsule
40163945,79,0.4 ML Fondaparinux sodium 12.5 MG/ML Prefilled Syringe [Arixtra]
40169211,79,12 HR dalfampridine 10 MG Extended Release Oral Tablet
19126600,78,Risperidone 50 MG Injection [Risperdal]
19057476,78,Benzocaine 0.2 MG/MG Oral Gel
19125745,78,temozolomide 140 MG Oral Capsule
43526305,78,Neomycin Sulfate 25 MG/ML Oral Solution
19018874,78,Cimetidine 300 MG Oral Tablet
19025177,78,Captopril 25 MG Oral Tablet [Capoten]
40172166,78,dexmethylphenidate hydrochloride 10 MG Oral Tablet
40243705,78,clobazam 20 MG Oral Tablet [Onfi]
800921,78,Clozapine 50 MG Oral Tablet
40233204,78,"1 ML Tetanus immune globulin, human 250 UNT/ML Prefilled Syringe [Hypertet]"
42708722,78,Aluminum Hydroxide 13.3 MG/ML / Diphenhydramine Hydrochloride 0.844 MG/ML / Lidocaine Hydrochloride 6.75 MG/ML / Magnesium Hydroxide 13.3 MG/ML / Simethicone 1.33 MG/ML Mouthwash
19096755,78,Treprostinil 10 MG/ML Injectable Solution
19125047,78,sitagliptin 25 MG Oral Tablet [Januvia]
40171460,78,24 HR Nitroglycerin 0.3 MG/HR Transdermal Patch [Nitro-Dur]
